symbol,name,description,isin,assetclass,domicile,website,etfcompany,expenseratio,totalasset,avgvolume,inceptiondate,nav,navcurrency,holdingscount,returns_12m,volatility_12m,returns_24m,volatility_24m,returns_36m,volatility_36m,returns_5y,ten_year_return,ten_year_volatility,sharpe_12m,sharpe_24m,sharpe_36m,ten_year_sharpe,max_drawdown,dividends_12m,dividends_24m,dividends_36m,dividends_all_time,size_category,liquidity_category,etf_type
DBP,Invesco DB Precious Metals Fund,The index Commodities consist of Gold and Silver. The fund invests in futures contracts in an attempt to track its corresponding index.,,Commodities Focused,,,Invesco,,181976768,22579,,75.92,USD,,37.68503489465018,18.84858868107808,67.20997160870779,17.102911612769553,74.49958887194627,17.079463736034548,75.31241689629222,134.2239487203595,16.46983548043326,1.893247048808172,3.812799427672891,4.2448398844622615,8.028249515755403,-8.474578058861571,0.0,0.0,0.0,0.0,Small,Low,Equity
SZK,ProShares UltraShort Consumer Goods,"The index is designed to measure the performance of consumer staples companies included in the S&P 500 Index. Under normal circumstances, the fund will obtain inverse leveraged exposure to at least 80% of its total assets in components of the index or in instruments with similar economic characteristics. The fund is non-diversified.",,Trading--Inverse Equity,,,ProShares,,692967,5016,,11.8289,USD,,,26.62545464132288,-8.36657940887382,23.8802598977847,-8.226103238496307,28.854603172656628,-63.51814583477336,-85.62773776241035,37.24911005491074,,-0.4341066409346532,-0.354401104645474,-2.352478693671715,-16.519823964959002,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
VIXM,ProShares VIX Mid-Term Futures ETF,"The fund seeks to meet its investment objective, by taking long positions in VIX futures contracts. It will also hold cash or cash equivalents such as U.S. Treasury securities or other high credit quality, short-term fixed-income or similar securities (such as shares of money market funds) as collateral for Financial Instruments and pending investment in Financial Instruments.",,Trading--Miscellaneous,,,ProShares,,21469856,176414,,16.845,USD,,17.066290720816358,46.81683200741372,-21.40151646853692,37.25476496624476,-51.78623225578569,33.78462092706195,-60.34400348918124,-69.74115895591612,34.54634216154575,0.321813546000518,-0.6281482782065654,-1.5920330250827877,-2.076664401123564,-30.98945315710748,0.0,0.0,0.0,0.0,Micro,Medium,Equity
RNDV,First Trust US Equity Dividend Select ETF,"The fund will normally invest at least 90% of its net assets (plus any borrowings for investment purposes) in the securities that comprise the index. According to the index provider to the new index, the new index measures the performance of companies within the S&P 500 Index that have demonstrated stable or increasing dividend per share amounts.",,Large Value,,,First Trust Advisors L.P.,,25994926,2124,,26.92,USD,,,18.37005875368879,,15.325347174484971,,16.687415617664644,,,19.4075423299142,,,,,-20.329352217771945,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
BABX,GraniteShares 1.75x Long BABA Daily ETF,The fund is an actively managed exchange traded fund that attempts to replicate 2 times (200%) the daily percentage change of the underlying stock by entering financial instruments such as swaps and options on the underlying stock as well as directly purchasing the underlying stock. It is non-diversified.,,Trading--Leveraged Equity,,,Graniteshares,,72478632,824967,,27.98,USD,,90.38606772069456,92.66400454263253,19.990461436430152,80.29359001291674,-3.1164529707291555,80.84675668751228,-3.1164529707291555,-3.1164529707291555,80.84675668751228,0.953833887893656,0.2240585012270101,-0.0632858160347136,-0.0632858160347136,-56.35186685097131,0.0,0.0,0.0,0.0,Micro,Medium,Equity
ARKA,EA Series Trust ARK 21Shares Ac,"The fund is an actively managed exchange-traded fund. Under normal market conditions, the fund will seek to achieve its investment objective by investing in a portfolio of bitcoin futures contracts. The fund is non-diversified.",,Digital Assets,,,21Shares US LLC,,9823448,1243,,68.0173,USD,,,52.782895467217806,163.50582890518592,53.89151549681049,163.50584872837968,53.89152383382524,163.50580908199518,163.50582890518592,53.89151318573964,,2.996869310805417,2.996869215025051,2.996869439322449,-29.997461790569645,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
AMZU,Direxion Daily AMZN Bull 1.5X Shares,"The fund will enter into one or more swap agreements with major global financial institutions whereby the fund and the global financial institution will agree to exchange the return earned on an investment by The fund invests in AMZN that is equal, on a daily basis, to 200% of the value of the fund's net assets. It is non-diversified.",,Trading--Leveraged Equity,,,Direxion Funds,,228607904,1543395,,36.463,USD,,-4.237623191237649,68.84750013609818,69.2204101351492,57.595973094891576,52.265196956640295,58.64578494722215,52.26516007484299,52.26518466270586,58.64579318192721,-0.0906005763303979,1.1671026032393097,0.857098204105821,0.857097874126733,-55.47059787413975,0.0,0.0,0.0,0.0,Small,High,Equity
JANW,AllianzIM U.S. Large Cap Buffer20 Jan ETF,"Under normal market conditions, the fund invests at least 80% of its net assets in instruments with economic characteristics similar to U.S. large cap equity securities. Specifically, the adviser intends to invest substantially all of the fund's assets in FLexible EXchange Options (“FLEX Options”) that reference the Underlying ETF. The fund is non-diversified.",,Defined Outcome,,,AllianzIM,,477364992,35788,,34.3737,USD,,8.009313000438478,8.34653626592597,21.2165143368098,6.818921104205182,39.7959067944833,7.043042446482356,39.91395341096282,39.91395341096282,7.033266150384772,0.7199768633332359,2.8181165382539928,5.366417579005285,5.390660981724493,-8.661420651517792,0.0,0.0,0.0,0.0,Small,Low,Equity
AHLT,American Beacon Select Funds - Ahl Liquid Trend ETF,"The fund advisor seeks to achieve the fund's investment objective by implementing a quantitative trading strategy and systematic investment process designed to capitalize on price trends (up and/or down) in a broad range of over 20 global markets including stock indices, bonds, and currencies by utilizing derivative instruments. The fund is non-diversified.",,Systematic Trend,,,American Beacon,,47141592,11233,,22.18,USD,,-11.336745913584211,16.75987984365746,-8.43299798868805,17.25661492189121,-8.43299798868805,17.25661492189121,-8.43299798868805,-8.43299798868805,17.25661492189121,-0.795754267810656,-0.6045796371948401,-0.6045796371948401,-0.6045796371948401,-18.67946013172641,0.0,0.0,0.0,0.0,Micro,Low,Equity
CSD,Invesco S&P Spin-Off ETF,The fund generally will invest at least 90% of its total assets in securities that comprise the underlying index. The underlying index is designed to measure the performance of U.S. companies that have been spun off from a parent company within the past four years. The fund is non-diversified.,,Mid-Cap Blend,,,Invesco,,66467616,2311,,82.01,USD,,20.65063969373284,28.70157770140586,49.996291245550005,23.37338626044512,65.30155875376475,23.08814605622681,131.44063072054192,102.28626411275704,24.495511748658416,0.6498123513544448,2.053459037160325,2.7417341608809034,4.094066910778036,-30.148178837399296,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
DJUL,FT Cboe Vest U.S. Equity Deep Buffer ETF - July,"Normally, the fund will invest substantially all of its assets in FLEX Options that reference the price performance of the underlying ETF. It uses FLEX Options to employ a ""target outcome strategy."" Target outcome strategies seek to produce pre-determined investment outcomes based upon the performance of an underlying security or index. The fund is non-diversified.",,Defined Outcome,,,First Trust,,341544736,18330,,43.16,USD,,10.765615545056818,11.452449929573328,28.2988835557759,9.189841370976474,43.404167367517466,9.396720362671273,45.10404595925033,45.10404595925033,8.341522764950525,0.7653921736362823,2.861734223055636,4.4062359812256044,5.167407339624516,-11.2943559499848,0.0,0.0,0.0,0.0,Small,Low,Equity
FNDF,Schwab Fundamental International Large Company Index ETF,"The fund will invest at least 90% of its net assets in stocks included in the index. The index measures the performance of the large company size segment by fundamental overall company scores, which are created using as the universe the developed ex U.S. companies in the RAFI Global Equity Investable Universe (the parent universe).",,Foreign Large Value,,,Schwab ETFs,,15918442496,1449193,,39.42,USD,,,17.042062277729595,32.78571590338917,14.72957311987627,52.741825846776,16.044793115802744,96.21956811440526,100.18943436011898,18.067136409781213,,2.090061650316705,3.1625104468813414,5.434698235131553,-13.8851814982774,0.0,0.0,0.0,0.0,Large,High,Equity
XLP,Consumer Staples Select Sector SPDR Fund,"In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes companies that have been identified as Consumer Staples companies by the GICS®. It is non-diversified.",,Consumer Defensive,,,SPDR State Street Global Advisors,,16393682944,14708925,,81.59105,USD,,6.86134988491196,13.468955643374128,14.21078413737238,12.091027145663295,19.498322845240512,12.703765626971803,56.97576961403132,119.37326677701394,14.876519860990731,0.3609299795491891,1.0099046168920425,1.3774122853848323,7.889833635404915,-8.359152585140405,0.0,0.0,0.0,0.0,Large,High,Equity
MTUL,ETRACS 2x Leveraged MSCI US Momentum Factor TR ETN,,,Trading--Leveraged Equity,,,UBS,,10121400,382,,33.5952,USD,,22.948353334839776,48.13281825177375,117.0592722604932,40.18143737632931,124.74429716572016,37.46091107128495,35.09103466482411,35.09103466482411,43.31178075223768,0.4352197543319169,2.8634931892275723,3.276596688536169,0.7640192596586894,-39.14538654211215,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
CPII,Ionic Inflation Protection ETF,"The fund is an actively-managed exchange-traded fund (“ETF”) that seeks to achieve its investment objective by investing in: inflation swaps; options on U.S. interest rates (“swaptions”); and U.S. Treasury Securities, including U.S. Treasury Inflation-Protected Securities (“TIPS”). Under normal market conditions, the fund will invest up to 30% of its net assets in inflation swaps and swaptions to seek to achieve the fund’s investment objective. It is non-diversified.",,Inflation-Protected Bond,,,Ionic Capital Management,,10125421,616,,19.2104,USD,,4.273387994064537,4.532146933417853,7.60579072810208,6.291903010269396,8.619083943244998,6.700299858477396,8.619083943244998,8.619037012921504,6.700282875051705,0.501613921053988,0.8909531375408251,0.9878787640929768,0.9878742638713482,-3.071683420908633,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
DFNM,Dimensional National Municipal Bond ETF,"Under normal market conditions, the Portfolio will invest at least 80% of its net assets in municipal securities that pay interest exempt from federal income tax. The Portfolio will generally maintain a weighted average duration of no more than one half year greater, and no less than one year below, the average duration of the S&P Intermediate Term National AMT-Free Municipal Bond Index.",,Muni National Short,,,Dimensional Fund Advisors,,1546257920,198875,,47.2189,USD,,1.8380673173387985,2.909407349588222,4.763076763975072,2.614969823743622,6.131653839961437,2.72314818978875,1.7828106113620512,1.782827321417435,2.7056616434949063,-0.0556583053535354,1.056638106828865,1.5172343008927298,-0.0802660151925141,-2.7848516239030063,0.0,0.0,0.0,0.0,Medium,Medium,Equity
DWAT,Arrow DWA Tactical: Macro ETF,"The fund primarily invests in other exchange traded funds (""ETFs"") that invests primarily in domestic and foreign (including emerging markets) (i) equity securities of any market capitalization, (ii) fixed-income securities of any credit quality, or (iii) alternative assets. It may invest up to 25% of its total assets in the Tactical Subsidiary.",,Tactical Allocation,,,ArrowShares,,2414495,780,,12.22,USD,,11.36599374726186,17.369977973214265,21.6863091695404,15.339644493167436,7.0617231657359,16.448795267936593,27.19497235971313,28.462759736595554,17.604982257449784,0.5392058505603683,1.2833615002165824,0.3077260725350899,1.5031403809224224,-16.30395732685914,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
